rec_type, var_name, deployment_code, model, serial_number, time_deployment, time_recovery, variable_name, variable_dims, variable_shape, variable_type, variable_value, attribute_name, attribute_type, attribute_value
GLOBAL,,EAC-EAC 4800-05-2019,SBE39,6286,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"350.00"
GLOBAL,,,SBE39plus,39p-8087,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,SBE39plus,39p-8087,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,1190.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,SBE39plus,39p-8087,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"1190.00"
GLOBAL,,,Starmon mini,T-4777,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,Starmon mini,T-4777,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,1750.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,Starmon mini,T-4777,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"1750.00"
GLOBAL,,,Sable,300234062641340,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,Sable,300234062641340,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,40.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,Sable,300234062641340,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"40.00"
GLOBAL,,,XMF-11K,810,2019-09-01,2021-04-01,,"","",,,deployment_code,str,"EAC-EAC 4800-05-2019"
VAR,NOMINAL_DEPTH,EAC-EAC 4800-05-2019,XMF-11K,810,2019-09-01,2021-04-01,NOMINAL_DEPTH,"()","()",float64,40.00,,,""
GLOBAL,,EAC-EAC 4800-05-2019,XMF-11K,810,2019-09-01,2021-04-01,,"","",,,instrument_nominal_depth,float64,"40.00"
VAR,LATITUDE,EAC-EAC 500-05-2019,,,2019-09-01,2021-04-01,LATITUDE,"()","()",float64,-27.3270000000,,,""
VAR,LONGITUDE,EAC-EAC 500-05-2019,,,2019-09-01,2021-04-01,LONGITUDE,"()","()",float64,153.8993000000,,,""
GLOBAL,,EAC-EAC 500-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lat_max,float64,"-27.3270000000"
GLOBAL,,EAC-EAC 500-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lat_min,float64,"-27.3270000000"
GLOBAL,,EAC-EAC 500-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lon_max,float64,"153.8993000000"
GLOBAL,,EAC-EAC 500-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lon_min,float64,"153.8993000000"
GLOBAL,,EAC-EAC 500-05-2019,,,2019-09-01,2021-04-01,,"","",,,site_nominal_depth,float64,"500.00"
VAR,LATITUDE,EAC-EAC 2000-05-2019,,,2019-09-01,2021-04-01,LATITUDE,"()","()",float64,-27.3064000000,,,""
VAR,LONGITUDE,EAC-EAC 2000-05-2019,,,2019-09-01,2021-04-01,LONGITUDE,"()","()",float64,153.9921000000,,,""
GLOBAL,,EAC-EAC 2000-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lat_max,float64,"-27.3064000000"
GLOBAL,,EAC-EAC 2000-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lat_min,float64,"-27.3064000000"
GLOBAL,,EAC-EAC 2000-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lon_max,float64,"153.9921000000"
GLOBAL,,EAC-EAC 2000-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lon_min,float64,"153.9921000000"
GLOBAL,,EAC-EAC 2000-05-2019,,,2019-09-01,2021-04-01,,"","",,,site_nominal_depth,float64,"2000.00"
VAR,LATITUDE,EAC-EAC 3200-05-2019,,,2019-09-01,2021-04-01,LATITUDE,"()","()",float64,-27.2826000000,,,""
VAR,LONGITUDE,EAC-EAC 3200-05-2019,,,2019-09-01,2021-04-01,LONGITUDE,"()","()",float64,154.1332000000,,,""
GLOBAL,,EAC-EAC 3200-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lat_max,float64,"-27.2826000000"
GLOBAL,,EAC-EAC 3200-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lat_min,float64,"-27.2826000000"
GLOBAL,,EAC-EAC 3200-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lon_max,float64,"154.1332000000"
GLOBAL,,EAC-EAC 3200-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lon_min,float64,"154.1332000000"
GLOBAL,,EAC-EAC 3200-05-2019,,,2019-09-01,2021-04-01,,"","",,,site_nominal_depth,float64,"3200.00"
VAR,LATITUDE,EAC-EAC 4200-05-2019,,,2019-09-01,2021-04-01,LATITUDE,"()","()",float64,-27.2575000000,,,""
VAR,LONGITUDE,EAC-EAC 4200-05-2019,,,2019-09-01,2021-04-01,LONGITUDE,"()","()",float64,154.3100000000,,,""
GLOBAL,,EAC-EAC 4200-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lat_max,float64,"-27.2575000000"
GLOBAL,,EAC-EAC 4200-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lat_min,float64,"-27.2575000000"
GLOBAL,,EAC-EAC 4200-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lon_max,float64,"154.3100000000"
GLOBAL,,EAC-EAC 4200-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lon_min,float64,"154.3100000000"
GLOBAL,,EAC-EAC 4200-05-2019,,,2019-09-01,2021-04-01,,"","",,,site_nominal_depth,float64,"4200.00"
VAR,LATITUDE,EAC-EAC 4700-05-2019,,,2019-09-01,2021-04-01,LATITUDE,"()","()",float64,-27.2086000000,,,""
VAR,LONGITUDE,EAC-EAC 4700-05-2019,,,2019-09-01,2021-04-01,LONGITUDE,"()","()",float64,154.6471000000,,,""
GLOBAL,,EAC-EAC 4700-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lat_max,float64,"-27.2086000000"
GLOBAL,,EAC-EAC 4700-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lat_min,float64,"-27.2086000000"
GLOBAL,,EAC-EAC 4700-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lon_max,float64,"154.6471000000"
GLOBAL,,EAC-EAC 4700-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lon_min,float64,"154.6471000000"
GLOBAL,,EAC-EAC 4700-05-2019,,,2019-09-01,2021-04-01,,"","",,,site_nominal_depth,float64,"4700.00"
VAR,LATITUDE,EAC-EAC 4800-05-2019,,,2019-09-01,2021-04-01,LATITUDE,"()","()",float64,-27.1020000000,,,""
VAR,LONGITUDE,EAC-EAC 4800-05-2019,,,2019-09-01,2021-04-01,LONGITUDE,"()","()",float64,155.2993000000,,,""
GLOBAL,,EAC-EAC 4800-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lat_max,float64,"-27.1020000000"
GLOBAL,,EAC-EAC 4800-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lat_min,float64,"-27.1020000000"
GLOBAL,,EAC-EAC 4800-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lon_max,float64,"155.2993000000"
GLOBAL,,EAC-EAC 4800-05-2019,,,2019-09-01,2021-04-01,,"","",,,geospatial_lon_min,float64,"155.2993000000"
GLOBAL,,EAC-EAC 4800-05-2019,,,2019-09-01,2021-04-01,,"","",,,site_nominal_depth,float64,"4800.00"
